EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,JobLevel,YearsAtCompany,YearsSinceLastPromotion,MonthlyIncome,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,Attrition
E01367,33,Male,Single,High School,Finance,Finance Manager,1,0,0,3017,Yes,Travel_Rarely,1,1,4,1,3,Yes
E01368,41,Female,Married,High School,R&D,Lab Technician,3,2,2,7220,Yes,Travel_Frequently,12,1,2,1,3,Yes
E01369,53,Female,Divorced,Master,Marketing,Marketing Specialist,3,1,0,6980,No,Travel_Rarely,9,3,2,2,3,No
E01370,34,Male,Married,Bachelor,R&D,Lab Technician,1,11,0,5379,No,Non-Travel,1,2,3,4,3,No
E01371,48,Female,Divorced,Master,R&D,Lab Technician,2,1,1,6703,No,Travel_Rarely,1,3,4,3,4,Yes
E01372,59,Female,Single,Bachelor,HR,Recruiter,2,2,1,5671,Yes,Travel_Frequently,1,4,2,1,3,No
E01373,45,Female,Single,Bachelor,Marketing,Brand Manager,2,8,5,6503,No,Travel_Rarely,4,3,3,2,3,No
E01374,20,Male,Married,Bachelor,HR,HR Specialist,1,2,2,4401,No,Travel_Frequently,5,4,3,1,3,No
E01375,42,Male,Married,High School,Finance,Finance Manager,3,3,0,3697,No,Travel_Rarely,13,3,3,4,3,No
E01376,37,Female,Divorced,High School,Marketing,Brand Manager,1,7,0,3434,No,Travel_Rarely,1,1,2,4,3,No
E01377,46,Male,Married,PhD,R&D,Lab Technician,1,2,2,15556,No,Non-Travel,1,3,2,4,3,No
E01378,32,Female,Divorced,Master,Operations,Logistics Coordinator,4,12,0,18646,No,Travel_Rarely,27,4,4,4,3,No
E01379,41,Male,Divorced,High School,Operations,Operations Manager,1,1,1,4364,No,Travel_Rarely,4,4,4,3,3,Yes
E01380,29,Male,Married,Bachelor,Finance,Accountant,1,3,0,5664,Yes,Travel_Rarely,3,3,4,1,3,Yes
E01381,32,Female,Single,Master,Operations,Operations Analyst,1,3,1,3119,No,Travel_Rarely,1,2,3,1,3,No
E01382,42,Male,Single,Master,Finance,Accountant,1,0,0,5951,No,Travel_Rarely,4,2,4,1,3,No
E01383,30,Male,Single,Master,HR,HR Specialist,3,10,3,5993,No,Travel_Rarely,7,2,2,2,3,No
E01384,47,Female,Divorced,Bachelor,Sales,Sales Manager,1,3,2,16021,No,Travel_Rarely,10,2,3,1,3,No
E01385,53,Male,Married,Bachelor,Finance,Finance Manager,4,2,0,6617,No,Non-Travel,1,4,4,2,4,No
E01386,48,Female,Divorced,PhD,HR,HR Specialist,1,6,1,7937,No,Travel_Rarely,4,4,3,3,3,No
E01387,33,Male,Single,Master,Operations,Operations Analyst,1,15,1,4799,No,Travel_Frequently,22,3,4,1,4,No
E01388,44,Male,Married,Bachelor,HR,HR Business Partner,2,8,1,11664,No,Travel_Rarely,2,1,4,1,3,No
E01389,30,Male,Married,Bachelor,Sales,Sales Executive,2,6,6,5970,No,Travel_Rarely,2,3,4,1,3,No
E01390,26,Female,Single,Bachelor,HR,HR Business Partner,3,8,1,9412,Yes,Travel_Rarely,6,4,4,1,3,Yes
E01391,25,Male,Divorced,PhD,Finance,Finance Manager,2,6,1,5296,No,Non-Travel,3,1,4,1,3,No
E01392,33,Female,Divorced,PhD,IT,Software Engineer,3,2,2,4171,No,Travel_Frequently,30,2,3,2,3,No
E01393,31,Female,Divorced,High School,Sales,Sales Manager,2,1,1,4593,Yes,Travel_Frequently,19,4,4,1,3,Yes
E01394,35,Female,Single,Bachelor,Operations,Operations Manager,2,0,0,5039,No,Travel_Rarely,1,3,4,3,3,No
E01395,28,Female,Single,PhD,Finance,Finance Manager,1,0,0,8198,No,Travel_Frequently,3,4,1,2,3,Yes
E01396,28,Female,Married,Master,Finance,Financial Analyst,2,0,0,5207,No,Travel_Rarely,12,4,3,1,3,Yes
E01397,37,Female,Single,Master,Sales,Account Executive,2,6,3,4198,No,Travel_Frequently,16,3,3,4,3,No
E01398,24,Female,Divorced,High School,R&D,Lab Technician,2,2,2,11255,Yes,Travel_Rarely,3,3,4,1,3,No
E01399,28,Male,Divorced,High School,Operations,Operations Analyst,2,5,0,4324,Yes,Travel_Rarely,7,3,1,4,3,No
E01400,32,Female,Married,Bachelor,R&D,Senior Engineer,2,9,4,8750,Yes,Travel_Rarely,27,2,4,4,3,No
E01401,32,Male,Divorced,High School,IT,IT Support,1,2,2,6774,Yes,Travel_Rarely,2,1,1,3,3,No
E01402,26,Male,Single,Master,Finance,Finance Manager,1,4,2,4084,Yes,Travel_Rarely,1,1,3,3,3,No
E01403,35,Female,Married,Bachelor,Marketing,Content Strategist,2,4,0,7006,No,Travel_Rarely,4,1,4,1,3,No
E01404,21,Female,Married,Bachelor,Marketing,Marketing Specialist,2,3,1,7173,No,Travel_Rarely,1,3,4,2,3,No
E01405,29,Female,Single,PhD,HR,Recruiter,2,2,1,4787,Yes,Travel_Rarely,1,1,4,2,3,No
E01406,29,Female,Single,Bachelor,R&D,Research Scientist,1,11,0,5290,No,Travel_Rarely,5,4,2,3,4,No
E01407,25,Female,Divorced,PhD,R&D,Research Scientist,2,1,1,3746,Yes,Travel_Rarely,7,3,2,1,3,No
E01408,41,Male,Married,Master,Marketing,Content Strategist,1,6,1,9555,Yes,Travel_Rarely,5,3,4,4,4,No
E01409,39,Female,Single,Bachelor,HR,HR Business Partner,4,2,0,6374,No,Non-Travel,8,4,2,4,3,No
E01410,31,Male,Divorced,PhD,Marketing,Brand Manager,3,1,0,9818,No,Travel_Rarely,6,3,4,1,3,No
E01411,27,Female,Married,PhD,Operations,Operations Manager,1,9,2,6712,No,Travel_Rarely,5,1,2,3,3,No
E01412,31,Male,Married,PhD,Sales,Sales Executive,1,11,1,7734,No,Travel_Rarely,5,2,3,4,3,No
E01413,41,Male,Single,High School,R&D,Lab Technician,1,11,0,8623,Yes,Travel_Rarely,6,2,4,1,3,Yes
E01414,34,Female,Single,PhD,Operations,Operations Manager,3,0,0,2729,No,Travel_Rarely,7,2,2,4,4,No
E01415,45,Female,Divorced,PhD,Operations,Operations Manager,1,2,0,8432,No,Travel_Rarely,1,3,3,1,3,No
E01416,33,Female,Single,Bachelor,R&D,Lab Technician,2,3,2,4887,No,Travel_Rarely,2,4,4,3,3,No
E01417,42,Male,Married,PhD,Finance,Accountant,1,14,3,9091,No,Travel_Rarely,12,1,3,4,3,No
E01418,36,Male,Divorced,PhD,Finance,Accountant,2,4,0,5407,No,Travel_Rarely,25,2,1,2,3,Yes
E01419,37,Female,Single,PhD,Sales,Sales Manager,3,0,0,4297,No,Travel_Rarely,4,2,2,4,3,No
E01420,32,Male,Single,PhD,Operations,Logistics Coordinator,1,0,0,6727,No,Travel_Rarely,3,2,2,4,3,No
E01421,39,Male,Single,PhD,Marketing,Marketing Specialist,2,8,0,6004,Yes,Non-Travel,23,3,2,3,3,Yes
E01422,39,Male,Divorced,Master,Finance,Financial Analyst,1,15,0,6897,Yes,Travel_Rarely,7,4,2,2,3,No
E01423,47,Male,Divorced,PhD,IT,Data Analyst,2,9,0,5181,No,Travel_Rarely,5,2,4,1,3,Yes
E01424,22,Male,Divorced,High School,IT,IT Support,1,0,0,7113,No,Travel_Rarely,1,4,1,4,3,No
E01425,25,Male,Married,PhD,Finance,Accountant,1,5,1,12125,No,Travel_Frequently,4,1,3,4,3,No
E01426,40,Female,Divorced,High School,Marketing,Content Strategist,2,6,3,6047,No,Travel_Rarely,26,4,4,1,3,Yes
E01427,30,Male,Married,Bachelor,Marketing,Marketing Specialist,1,3,0,7922,No,Travel_Rarely,7,3,4,3,4,No
E01428,26,Female,Single,Master,HR,HR Specialist,2,1,1,3323,Yes,Travel_Rarely,1,3,1,4,3,No
E01429,28,Female,Divorced,High School,HR,HR Business Partner,2,0,0,9272,No,Travel_Rarely,9,4,3,4,3,No
E01430,36,Female,Divorced,Master,IT,Data Analyst,2,3,0,6917,No,Travel_Rarely,12,2,3,1,3,Yes
E01431,21,Female,Divorced,Master,Marketing,Brand Manager,1,3,0,7169,No,Non-Travel,3,3,2,3,3,No
E01432,39,Female,Divorced,Bachelor,R&D,Senior Engineer,2,19,2,6166,No,Travel_Rarely,8,2,2,3,3,No
E01433,29,Female,Married,Bachelor,Sales,Sales Executive,1,4,2,7003,No,Non-Travel,3,3,2,1,3,No
E01434,19,Female,Divorced,Bachelor,HR,Recruiter,3,1,1,2530,No,Travel_Rarely,5,2,3,3,3,Yes
E01435,24,Male,Married,Bachelor,IT,IT Support,2,0,0,9259,Yes,Travel_Frequently,11,2,4,4,4,Yes
E01436,26,Male,Divorced,Bachelor,HR,HR Specialist,2,8,0,9511,Yes,Non-Travel,9,2,2,3,3,No
E01437,19,Female,Divorced,High School,HR,HR Business Partner,2,1,1,4903,Yes,Travel_Frequently,8,4,1,2,3,No
E01438,37,Male,Single,PhD,Finance,Finance Manager,3,12,0,5087,Yes,Travel_Rarely,1,1,3,1,3,Yes
E01439,32,Male,Divorced,Bachelor,Operations,Logistics Coordinator,1,3,0,8798,No,Non-Travel,4,2,2,3,4,No
E01440,19,Female,Divorced,Master,R&D,Senior Engineer,3,1,1,8537,No,Travel_Frequently,11,4,2,1,3,No
E01441,40,Male,Single,Bachelor,Sales,Account Executive,2,2,0,9900,Yes,Travel_Rarely,2,2,1,2,3,No
E01442,44,Male,Married,High School,R&D,Senior Engineer,2,5,1,5911,No,Non-Travel,5,4,4,1,3,No
E01443,38,Male,Divorced,Bachelor,R&D,Lab Technician,2,1,1,4604,No,Travel_Rarely,15,1,4,1,3,No
E01444,20,Male,Divorced,PhD,Operations,Operations Manager,3,2,0,4898,No,Travel_Frequently,5,3,1,4,4,No
E01445,37,Female,Married,Bachelor,IT,Data Analyst,2,0,0,5748,No,Travel_Rarely,10,4,1,3,3,No
E01446,28,Male,Married,Master,HR,Recruiter,1,10,0,6006,No,Travel_Rarely,1,4,3,3,3,No
E01447,35,Male,Married,High School,Marketing,Content Strategist,3,7,2,3244,No,Travel_Rarely,4,3,4,1,3,No
E01448,37,Female,Divorced,Master,HR,Recruiter,2,0,0,7112,Yes,Non-Travel,1,4,4,2,3,Yes
E01449,42,Male,Single,Master,Sales,Sales Manager,2,7,0,8510,No,Travel_Rarely,1,3,2,2,3,No
E01450,34,Male,Divorced,Bachelor,Operations,Operations Manager,2,2,0,3944,Yes,Travel_Rarely,2,3,4,1,3,No
E01451,28,Male,Married,PhD,HR,HR Specialist,1,6,4,14429,Yes,Non-Travel,1,2,4,2,3,No
E01452,39,Female,Married,Master,Marketing,Content Strategist,2,4,1,6627,No,Travel_Rarely,2,4,3,2,4,No
E01453,33,Female,Divorced,PhD,R&D,Lab Technician,2,1,1,4909,No,Travel_Rarely,3,3,3,3,4,No
E01454,40,Female,Divorced,Bachelor,IT,IT Support,1,0,0,3366,No,Travel_Rarely,2,1,4,1,3,No
E01455,34,Female,Married,Master,Finance,Accountant,3,16,6,4064,No,Travel_Frequently,8,1,2,2,3,No
E01456,32,Male,Single,PhD,Sales,Sales Manager,2,0,0,6789,No,Travel_Rarely,16,4,4,3,3,No
E01457,37,Female,Divorced,PhD,IT,DevOps Engineer,2,11,0,12353,Yes,Travel_Rarely,21,1,1,2,3,Yes
E01458,38,Female,Single,High School,Sales,Account Executive,2,1,1,6769,No,Travel_Rarely,3,4,4,2,3,Yes
E01459,38,Female,Single,PhD,Sales,Account Executive,3,3,3,4333,Yes,Travel_Rarely,1,3,3,3,3,No
E01460,36,Male,Divorced,Master,R&D,Senior Engineer,3,0,0,6421,No,Travel_Rarely,13,1,3,4,3,No
E01461,48,Female,Divorced,Master,Operations,Operations Analyst,2,4,2,6723,No,Travel_Rarely,27,1,4,2,3,No
E01462,24,Female,Married,Bachelor,Marketing,Marketing Specialist,2,6,1,14722,No,Non-Travel,9,2,1,3,3,No
E01463,28,Male,Divorced,Master,R&D,Lab Technician,3,10,2,6272,No,Travel_Rarely,3,4,2,4,3,No
E01464,28,Female,Married,PhD,HR,Recruiter,3,0,0,4862,No,Travel_Frequently,6,1,2,1,3,No
E01465,40,Male,Divorced,Master,IT,Software Engineer,1,2,2,5929,No,Travel_Rarely,27,1,3,1,3,No
E01466,31,Male,Divorced,High School,IT,IT Support,1,1,1,3371,Yes,Travel_Frequently,17,3,3,1,4,No
E01467,40,Female,Married,PhD,Operations,Operations Analyst,2,11,0,2049,No,Travel_Frequently,1,1,4,2,3,No
E01468,36,Female,Married,PhD,Finance,Finance Manager,1,1,0,8675,Yes,Travel_Rarely,10,2,3,1,3,Yes
E01469,33,Male,Married,PhD,Sales,Sales Manager,3,1,0,11951,No,Travel_Rarely,1,3,1,4,4,Yes
E01470,33,Male,Divorced,Master,R&D,Lab Technician,2,9,5,7833,No,Travel_Rarely,1,2,3,4,3,No
E01471,25,Male,Single,High School,Marketing,Content Strategist,2,3,3,5082,No,Travel_Rarely,16,2,2,2,3,Yes
E01472,35,Female,Married,Bachelor,Operations,Logistics Coordinator,1,3,3,3652,No,Travel_Frequently,5,1,2,3,3,No
E01473,35,Female,Single,Bachelor,Marketing,Marketing Specialist,2,6,4,4354,No,Travel_Rarely,3,2,3,2,3,No
E01474,26,Female,Single,PhD,IT,DevOps Engineer,1,0,0,4509,No,Travel_Rarely,6,1,2,4,3,Yes
E01475,29,Male,Single,PhD,IT,Data Analyst,1,6,1,5055,No,Non-Travel,8,4,1,4,3,No
E01476,41,Male,Single,PhD,Operations,Operations Analyst,1,5,1,5864,Yes,Travel_Frequently,30,1,2,1,3,Yes
E01477,31,Male,Divorced,Master,Marketing,Content Strategist,2,0,0,11393,No,Travel_Rarely,30,3,3,4,4,Yes
E01478,42,Female,Married,High School,Finance,Accountant,1,0,0,5744,No,Travel_Rarely,12,1,4,1,3,Yes
E01479,28,Female,Single,High School,HR,HR Business Partner,1,5,5,6510,No,Travel_Frequently,4,3,1,4,3,No
E01480,60,Female,Divorced,Master,Marketing,Content Strategist,2,0,0,5120,No,Travel_Rarely,12,4,4,1,3,No
E01481,52,Male,Single,PhD,Sales,Sales Executive,2,2,1,6349,No,Travel_Rarely,2,2,2,1,3,Yes
E01482,44,Female,Single,PhD,IT,Software Engineer,2,6,1,9416,No,Travel_Rarely,4,1,2,3,3,No
E01483,24,Male,Single,High School,R&D,Research Scientist,1,4,2,3975,Yes,Travel_Rarely,2,2,2,3,3,No
E01484,41,Female,Divorced,Master,Finance,Financial Analyst,4,5,3,7542,No,Travel_Rarely,12,3,4,3,3,No
E01485,38,Male,Married,High School,Sales,Sales Executive,1,7,1,9055,No,Travel_Frequently,5,3,1,4,3,Yes
E01486,38,Male,Single,PhD,Operations,Operations Manager,2,5,4,3743,No,Travel_Rarely,3,2,2,1,4,Yes
E01487,37,Female,Single,High School,Sales,Sales Executive,4,0,0,3632,No,Travel_Rarely,1,4,4,4,3,No
E01488,42,Female,Divorced,High School,HR,HR Business Partner,3,0,0,4770,Yes,Travel_Rarely,10,4,3,2,4,Yes
E01489,31,Male,Single,High School,Finance,Accountant,3,1,1,7411,No,Travel_Rarely,1,2,2,2,3,No
E01490,32,Female,Single,Master,Marketing,Marketing Specialist,1,0,0,3422,Yes,Travel_Rarely,6,4,3,1,3,Yes
E01491,36,Female,Divorced,Bachelor,HR,Recruiter,1,3,1,8869,Yes,Travel_Rarely,6,4,3,2,3,No
E01492,34,Male,Single,Bachelor,Operations,Logistics Coordinator,1,3,0,10045,Yes,Travel_Frequently,19,1,4,1,3,No
E01493,41,Female,Married,Master,Marketing,Marketing Specialist,2,12,0,19362,No,Travel_Rarely,16,2,2,4,3,No
E01494,53,Female,Divorced,PhD,R&D,Senior Engineer,2,9,0,10668,No,Travel_Rarely,4,4,4,2,3,No
E01495,29,Male,Married,Master,Sales,Account Executive,1,3,1,4527,No,Non-Travel,10,3,3,3,3,No
E01496,49,Female,Single,Master,IT,IT Support,2,3,1,8294,No,Non-Travel,1,4,1,3,3,No
E01497,49,Female,Single,High School,Finance,Finance Manager,1,8,1,1579,No,Travel_Frequently,18,1,2,1,3,Yes
E01498,44,Female,Divorced,High School,Operations,Logistics Coordinator,4,9,2,3117,No,Travel_Frequently,1,3,2,3,3,No
E01499,19,Male,Single,Bachelor,IT,Data Analyst,1,1,0,4400,Yes,Travel_Rarely,4,4,2,2,3,No
E01500,41,Female,Divorced,Bachelor,Marketing,Content Strategist,2,15,2,2719,No,Travel_Rarely,2,3,2,1,3,No
